id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
7Zk/AAm7f7MVW1i/NEUttw==,2019-03-12,-34.5475995,-58.4528051,Nuñez,80.0,80.0,22000.0,EXCELENTE PH RECICLADO EN BARRIO RIVER,PH,Alquiler
odL/ruw8AOW85LQfbpEVzg==,2019-01-31,-34.542579,-58.462761,Nuñez,59.0,49.0,22000.0,ALQUILER Depto 2 ambientes en Nuñez,Departamento,Alquiler
5BU1rdXCCJH0+5YIEwRpsA==,2019-02-01,-34.5957447,-58.4097622,Barrio Norte,53.0,51.0,21000.0,En Alquiler Hermoso departamento 3 ambientes con cochera Fija y baulera,Departamento,Alquiler
KMbPJRf/SI3OHbq9mxcFYw==,2019-03-20,-34.589675,-58.40843,Barrio Norte,39.0,39.0,16000.0,Alquiler Deptp 2 ambientes 39m2 - Barrio Norte,Departamento,Alquiler
PANfi2Invivlez44fjxULg==,2019-06-05,-34.60743713,-58.42154312,Almagro,83.0,78.0,23000.0,Medrano  300 1°  - $ 23.000 - Departamento Alquiler,Departamento,Alquiler
yGU1xuLk6QDUlCT+ZO/Khg==,2019-03-18,-34.585832,-58.401213,Recoleta,50.0,45.0,22000.0,Impecable 2 ambientes amplio Amoblado y Equipado,Departamento,Alquiler
BqymC5G6GkoThK8fPRDXfQ==,2019-06-10,-34.5815669639,-58.413848563,Palermo,164.0,154.0,48000.0,Departamento todo luz con vista al Jardín Botánico (esquina A.Siria y Las Heras)!,Departamento,Alquiler
jwzXPhQ/CL7Zgfs01kuoIw==,2019-02-24,-34.627434,-58.443323,Caballito,30.0,30.0,11000.0,Alquiler 2 ambientes en Caballito.,Departamento,Alquiler
yf9R2npXB0iFOPnkoDbW5A==,2019-06-03,-34.5576753,-58.4517291,Belgrano,36.0,33.0,12900.0,Departamento de 1 ambiente en alquiler en Belgrano,Departamento,Alquiler
FeMTWvLTvrJ5mjyN21LxVQ==,2019-06-20,-34.5705179,-58.4914578,Villa Urquiza,80.0,75.0,24000.0,Hermoso 3 ambientes con cochera descubierta,Departamento,Alquiler
7P1NnuUemf+XTYkUOJ/epw==,2019-03-08,-34.559825194,-58.4656229958,Belgrano,40.0,37.0,14000.0,"Av. Cramer 2600 Excepc Ambiente al fte 6 años gran categoria Ed  c/PIscina gim, etc Apto vivienda / Profesional",Departamento,Alquiler
0Ef7EGeaevc34WusJk8sQg==,2019-06-10,-34.6194016799,-58.4404697042,Caballito,46.0,43.0,12000.0,Alquiler departamento de 2 ambientes - CABALLITO,Departamento,Alquiler
/vLamsG+NO4TUEQ9F34tsQ==,2019-04-18,-34.5836044,-58.4247218,Palermo,49.0,45.0,20000.0,Excelente y amplio monoambiente en alquiler totalmente amoblado,Departamento,Alquiler
4BiodJny1NPhWbQGP0ei8A==,2019-01-13,-34.557169,-58.456509,Belgrano,57.0,57.0,34000.0,Alq. temporario 3 amb balcón luz - Piso alto.,Departamento,Alquiler
0V7T/GPOyDqrJrqS5beJrQ==,2019-06-22,-34.5964025,-58.4192361,Palermo,44.0,40.0,19000.0,Moderno - un chiche impecable Alquiler 2 ambientes  con balcón al contrafrente  cerca universidad,Departamento,Alquiler
Jgu0bSoX9GgkSPJjsVnFTg==,2019-03-10,-34.5515317,-58.4540908,Belgrano,46.0,31.0,12000.0,MONTAÑESES 2700/BELGRANO.ALQUILER 2 AMBIENTES,Departamento,Alquiler
9j8D8yBkvCnOLznaix1IJA==,2019-05-30,-34.60235,-58.4172434,Almagro,33.0,30.0,13500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
XDe1Wq8jUthnGJm4SQa4ug==,2019-03-07,-34.5737091,-58.4697027,Villa Urquiza,66.0,60.0,19000.0,Tipo Casa 3 ambientes con patio,PH,Alquiler
WWq4nsW7XcNb239vzoSnZw==,2019-05-11,-34.6010638,-58.4372446,Villa Crespo,155.0,155.0,30000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
btyHs1EeImkrQ5oEkM57RQ==,2019-01-03,-34.5595153,-58.4455045,Belgrano,139.0,115.0,49000.0,Gran departamento de 4 ambientes con cochera en alquiler Belgrano,Departamento,Alquiler
KprEoa5W/BlTqCmhrSGMnA==,2019-06-22,-34.6062802792,-58.4308842858,Almagro,30.0,28.0,11000.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
6EYx60H2OMbCrDs+0gOsmw==,2019-06-10,-34.5947209,-58.4442897,Villa Crespo,160.0,160.0,48000.0,Excelente ubicación.,Local comercial,Alquiler
BXipEPsRBxjdAcPqon+vMg==,2019-04-01,-34.5372687,-58.4662132,Nuñez,58.0,50.0,45000.0,"Alquiler temporario,  2 amb. con vista al Río, Jardines del Libertador , Nuñez, Capital Federal",Departamento,Alquiler
iLW7e9vvIOtald8hZ4M0/g==,2019-04-25,-34.6006106,-58.414944,Almagro,70.0,70.0,35000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
XbEPmKCL7UZdvIDhqAXlOQ==,2019-01-13,-34.5799232,-58.4335882,Palermo,42.0,27.0,16000.0,ESPECTACULAR MONOAMBIENTE EN PALERMO HOLLYWOOD!!,Departamento,Alquiler
Bzod95CgkY4BKXraFIJz9A==,2019-01-01,-34.6011885,-58.4286743,Almagro,30.0,27.0,11500.0,Departamento de 1 ambiente en Alquiler en Almagro,Departamento,Alquiler
hEQ9jjQ6NE2e7qSuUcLS7g==,2019-03-15,-34.565301,-58.4382664,Belgrano,101.0,95.0,27000.0,Soldado de la Independencia al 1100. Piso 6°,Departamento,Alquiler
FVUFIzGuNlHOEgVyX/EfuQ==,2019-02-07,-34.55691,-58.4613133,Belgrano,76.0,67.0,17000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
EJjTDW37GQs7aBnhFH5h8A==,2019-05-31,-34.60526,-58.42441,Almagro,184.0,184.0,60000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
yh1eDPxM4CiofnbLcXptBw==,2019-02-13,-34.5946938,-58.4368322,Villa Crespo,62.0,60.0,16000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
ApwqHtxaQoavwIeEuGKdng==,2019-04-06,-34.5922996,-58.4110327,Barrio Norte,86.0,77.0,23000.0,"Charcas y Billinghurst-4 amb, fte., balcón aterrazado,86m2-Alquiler",Departamento,Alquiler
gURicYD2SrKhd0xq4EFVHg==,2019-03-28,-34.592383,-58.412545,Palermo,30.0,30.0,11000.0,ALQUILER MONOAMBIENTE - PALERMO,Departamento,Alquiler
wxbelnQlWBgOTq1mjdR19g==,2019-01-30,-34.5827069517,-58.4486236993,Palermo,68.0,68.0,23000.0,Alquiler: 68 m2 · cochera y baulera · Oficinas premium · Seguridad 24 horas,Oficina,Alquiler
gqznumtgqkEacBiN+3Tvkw==,2019-06-26,-34.6129673,-58.4402281,Caballito,86.0,63.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
4WJoyjT44V0LD2gIzNa52Q==,2019-01-05,-34.5742806,-58.4428358,Belgrano,45.0,40.0,17500.0,D'Odorico Propiedades -,Departamento,Alquiler
BuJUIud5/GQYdvNK4f8arw==,2019-04-08,-34.5871678,-58.3981043,Recoleta,54.0,45.0,15000.0,RECOLETA | Las Heras al 2300. Departamento de 2 ambientes.,Departamento,Alquiler
3a5iZ6Mto6aXj4aEKPnZ/A==,2019-06-03,-34.565288,-58.4358097,Belgrano,56.0,52.0,32000.0,Oficina - Belgrano,Oficina,Alquiler
I4wslmfye8qKRzERoaO8DQ==,2019-03-15,-34.5746697,-58.4911794,Villa Urquiza,74.0,74.0,19000.0,EXCELENTE DEPARTAMENTO  EN EL CORAZON DE VILLA URQUIZA 74 MTS. EN 1 SOLA PLANTA,Departamento,Alquiler
h8I3+jffjb3mY0IobD7ZlA==,2019-02-06,-34.5900257,-58.4357113,Palermo,200.0,150.0,38000.0,Casa - Palermo Soho,Local comercial,Alquiler
RpKwvsoUdcngs198dKqgPA==,2019-03-08,-34.60839081,-58.44163895,Caballito,46.0,42.0,11000.0,Diaz Velez  5300 2°  - $ 11.000 - Departamento Alquiler,Departamento,Alquiler
AvL4/HK0cU9ca5jATttZEw==,2019-01-08,-34.563442,-58.4485716,Belgrano,45.0,40.0,22500.0,Departamento - Belgrano Barrancas,Departamento,Alquiler
TFFB7+F2kTAMNpABcq/zCg==,2019-04-02,-34.5755092,-58.4383899,Palermo,86.0,79.0,35000.0,Alquiler Dpto 3 amb cochera Palermo Piscina,Departamento,Alquiler
d62aHB29v45Uz5WComrtQw==,2019-05-22,-34.5514157,-58.4523884,Belgrano,37.0,32.0,22000.0,"Manuel Ugarte y Av. Libertador, AMOBLADO Monoambiente IMPECABLE",Departamento,Alquiler
IkkNq2EcG1SKzmV4d+1/Cw==,2019-04-03,-34.583473,-58.399654,Recoleta,28.0,28.0,13000.0,MONO EXCELENTE UBICACION REFACCIONADO BALCON 2AÑOS,Departamento,Alquiler
gMSbnEx02TxA84S7zXYudA==,2019-05-01,-34.5957192,-58.3961082,Recoleta,45.0,40.0,16500.0,2 ambientes Santa fe y ayacucho,Departamento,Alquiler
xIcHUuqICWsNMhUKMJM6PQ==,2019-03-19,-34.5987316649,-58.4121275847,Almagro,49.0,46.0,15000.0,$15.000 - 2 amb - Almagro - Gallo 900 (ViV),Departamento,Alquiler
DBHoFTcY1efo4btb1D/Vyg==,2018-12-30,-34.578065,-58.492656,Villa Urquiza,30.0,30.0,9500.0,"ALQUILER - DPTO 2 AMB - VILLA URQUIZA, CABA",Departamento,Alquiler
CjXhHgtMlrzrvvRC/wIW0Q==,2019-06-11,-34.5967682441,-58.4154141161,Palermo,45.0,42.0,22000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
VoF8kcqhMVSfSvFbxAP8Gg==,2019-04-05,-34.5719163,-58.4458267,Belgrano,55.0,49.0,17500.0,ALQUILER 2amb en Belgrano de 75m2 en Ubicación inmejorable Luminoso al Frente,Departamento,Alquiler
Rm3zw1B/G84LaZeLCClBJw==,2019-06-22,-34.5975122,-58.4166139,Palermo,45.0,45.0,17000.0,Departamento de 1 ambiente en Alquiler en Palermo,Departamento,Alquiler
xup+71oZY4FWj2zPWqhBwQ==,2019-03-16,-34.592058,-58.393704,Recoleta,41.0,41.0,14000.0,CONSULTORIO  - NO VIVIENDA 2 amb en PB,Departamento,Alquiler
W0tyWYpE4hz1ldk58RrInA==,2019-02-17,-34.6320256,-58.4660919,Flores,54.0,54.0,13000.0,3 amb. impecable!! Culpina al 100,Departamento,Alquiler
MSSiIPf2GpVPloBlaMWimQ==,2019-04-03,-34.594968,-58.3960176,Recoleta,126.0,115.0,30000.0,Departamento - Recoleta,Departamento,Alquiler
Oc3x5Fe5XBu0UZs6/9p52w==,2019-01-04,-34.6111154637,-58.4245713888,Almagro,49.0,46.0,11000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
qC20cezjPUnCVfz+76Bl0w==,2019-01-17,-34.5941034,-58.4145459,Palermo,140.0,100.0,40000.0,OPORTUNIDAD! 4 AMB C/ DEP 140 M² EN EDIFICIO DE CATEGORÍA C/ COCH,Departamento,Alquiler
vWL+mDCh4KFvbdHe5NHqaw==,2019-05-31,,,Belgrano,37.0,37.0,19000.0,Roosevelt 2300- Belgrano / Alquiler Local Comercial,Local comercial,Alquiler
jKqEBAVbdddzFrY0Q1DW0w==,2019-03-06,-34.5986061,-58.3943032,Barrio Norte,78.0,63.0,21000.0,Departamento - Barrio Norte,Departamento,Alquiler
ND4jgljLgTjZjJqPCd7d+g==,2019-05-31,-34.5424675034,-58.4775688298,Nuñez,33.0,31.0,13000.0,CRAMER 4300 - NUÑEZ - MONOAMBIENTE EN ALQUILER,Departamento,Alquiler
YcTjCO0kaQs2DA0gAKJCEQ==,2019-01-11,-34.5581407227,-58.4530777111,Belgrano,62.0,62.0,15000.0,Departamento - Belgrano Barrancas,Departamento,Alquiler
fEemULUcQ5v5GuHQm40TeQ==,2019-05-03,-34.6264994359,-58.3595912946,Nuñez,80.0,77.0,25000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
BEYs0knZzEeVquCP1Zgbxw==,2019-04-10,-34.5903607,-58.4004782,Barrio Norte,44.0,30.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
C858inCoCDWwntYAmLE2SA==,2019-02-25,-34.577932,-58.412908,Palermo,45.0,45.0,21000.0,ALQUILER PALERMO MONOAMBIENTE COCHERA AMENITIES,Departamento,Alquiler
PRmAK0HvecCESntiZ/nvJw==,2019-04-03,-34.579904,-58.4459417,Palermo,63.0,58.0,26500.0,Departamento en Palermo 3 ambientes con cochera,Departamento,Alquiler
8/TiasR0pntEfjCe5uws3g==,2019-05-31,-34.5552598,-58.4497575,Belgrano,175.0,105.0,45000.0,Departamento en Alquiler en Belgrano,Departamento,Alquiler
na5mEsVjvYEWha3mIsn7mg==,2019-04-10,-34.62797546,-58.43385315,Caballito,40.0,40.0,12000.0,Jm Moreno   700 14°  - $ 12.000 - Departamento Alquiler,Departamento,Alquiler
YWK8bhw0+cWkAQMvTxKI4g==,2019-06-04,-34.5964025,-58.4192361,Palermo,44.0,40.0,20000.0,Alquiler 2 ambientes con balcón al contrafrente,Departamento,Alquiler
ZIP8Bq/wZy+Z0Zwi9mT0qQ==,2019-04-16,-34.5438275,-58.4621163,Nuñez,42.0,40.0,13800.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
WR2N1HtMH1y+5owf7pN3yg==,2019-05-07,-34.57898712,-58.4941864,Villa Urquiza,36.0,32.0,12000.0,Monroe  5700 5°  - $ 12.000 - Departamento Alquiler,Departamento,Alquiler
vEu5MWNMKqV9iLWJb4nBsA==,2019-02-25,-34.592447,-58.375878,Recoleta,41.0,41.0,15800.0,ALQUILER 2 AMB - DPTO AMOBLADO - PLAZA SAN MARTÍN,Departamento,Alquiler
J7evpvNCnyWTBvjVpkL7tg==,2019-06-14,-34.5595093549,-58.454650682,Belgrano,151.0,109.0,48000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
ibcmXQEJJGmtIN/FIQbFLg==,2019-05-11,-34.6278169,-58.4687782,Flores,44.0,39.0,14800.0,Departmento 2 amb - Flores,Departamento,Alquiler
6NS3lfOxzGhw/C5OhKL9bQ==,2019-02-05,-34.6339841,-58.4619222,Flores,66.0,62.0,14000.0,MUY BUEN 3 AMBIENTES. BALCÓN AL FRENTE. SUPER LUMINOSO,Departamento,Alquiler
4Vz4kBleY8JysRvO0aFU3g==,2019-03-23,-34.6024865947,-58.4334031511,Villa Crespo,94.0,94.0,48000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
tB+J5H/7rkQMYyUXQ2H+jg==,2019-03-31,,,Palermo,79.0,79.0,21000.0,EXCELENTE DEPARTAMENTO 3 AMBIENTES C/ DEPENDENCIA,Departamento,Alquiler
hb3oQjxppw+0iCKAHf5NlA==,2019-05-20,-34.58818,-58.439372,Palermo,35.0,30.0,15000.0,Palermo Hollywood Alquiler Monoambiente a estrenar,Departamento,Alquiler
E+ffOwP0Ijp2YtRl8QqZ5A==,2019-03-26,-34.586601,-58.4407229,Palermo,50.0,44.0,17500.0,2 Ambientes con Cochera - Excelente Ubicación,Departamento,Alquiler
b9b+zSc5SwTFOFDayNfqsA==,2019-04-28,-34.566449,-58.453511,Belgrano,100.0,95.0,37000.0,Belgrano Oficinas Edificio Seg 24 hs a mts Cabildo,Oficina,Alquiler
sQ/4eMmalGyQfOFWMGtI2g==,2019-02-24,-34.599175,-58.43254,Villa Crespo,42.0,38.0,12500.0,MONOAMBIENTE SUPER LUMINOSO CON BALCÓN,Departamento,Alquiler
8REI/MSHWB/A9WvuQCzsUg==,2019-06-26,-34.629367,-58.468846,Flores,59.0,53.0,14000.0,ALQUILER 3 AMBIENTES FLORES,Departamento,Alquiler
sLfBeFwSbnOf3/3xIURV/A==,2019-05-07,-34.5780109,-58.427424,Palermo,51.0,42.0,18000.0,Excelente Semipiso en Alquiler - Palermo,Departamento,Alquiler
M3d71liFuxUwHAYLWh1blw==,2019-02-06,-34.5906679,-58.4196587,Palermo,200.0,120.0,50000.0,"Soler y Medrano- PH 4 amb, terraza, patio, reciclado a nuevo-Alquiler - PH Palermo",PH,Alquiler
OnRH5CHrhoeeRIJBBof20w==,2019-03-27,-34.5595153,-58.4455045,Belgrano,139.0,115.0,49000.0,"Oficina comercial de 115 m2, 4 ambientes con cochera en alquiler Belgrano",Oficina,Alquiler
VRR12I/uExE3rDUphhYK+Q==,2019-03-02,-34.5799772,-58.4801784,Villa Urquiza,65.0,60.0,13000.0,"DUPLEX 2 AMBIENTES CON BALCON AMPLIO,MUY LUMINOSO,PARRILLA",Departamento,Alquiler
tHPqkZ5WrKGwkqpU2YQY0g==,2019-06-01,-34.596763,-58.407287,Recoleta,87.0,81.0,34000.0,Alquiler depto 4 ambientes Recoleta con balcón.,Departamento,Alquiler
0I0jXAApfmIuPUpMDTACcg==,2019-05-31,-34.6125502,-58.4434044,Caballito,35.0,35.0,12800.0,Estupendo Departamento de 2 Ambientes Apto Profesional en Caballito,Departamento,Alquiler
ySEiM4yI/Go34r9sgaqZeg==,2019-05-17,-34.5874321,-58.4001556,Recoleta,48.0,40.0,17000.0,Pacheco de Melo al 2500,Departamento,Alquiler
V7oGTEy6Ld2Bx3Sj5Kx1FA==,2019-02-24,-34.5710252681,-58.4413227068,Belgrano,30.0,30.0,14000.0,BELGRANO ALQUILER MUY LINDO DOS AMBIENTES AMPLIOS,Departamento,Alquiler
SnrVxjEr/WoXnPN6gvh35g==,2019-03-25,-34.5985455,-58.4265053,Almagro,53.0,48.0,16000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
LzpPX4of9zlyvXq/x5DdUA==,2019-01-11,-34.56261,-58.4576788,Belgrano,60.0,60.0,46000.0,Local alquiler,Local comercial,Alquiler
U6OFcFi1Uk3mUAbjb2YGMQ==,2019-02-10,-34.6201923088,-58.4282742881,Caballito,116.0,103.0,18000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
Bdskj17V50Q10n8YH8enxA==,2019-06-05,-34.56291962,-58.46519089,Belgrano,49.0,41.0,18000.0,Blanco Encalada  3000 2°  - $ 18.000 - Departamento Alquiler,Departamento,Alquiler
am/O+Bo9R6/Mt9BDkQhsSg==,2019-02-11,-34.5889248,-58.4001149,Recoleta,45.0,40.0,15000.0,Departamento - Recoleta,Departamento,Alquiler
1Z54Oi0RqDV4I22KCCFQhg==,2019-06-13,-34.5966313117,-58.4384796912,Villa Crespo,55.0,45.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
l2LeihN/lqoMMIXJO+4mpQ==,2019-03-09,,,Caballito,30.0,29.0,10000.0,Departamento - Caballito,Departamento,Alquiler
NDRFznR2FMef/RTr1J90YQ==,2019-04-18,-34.5521459134,-58.4568967075,Belgrano,49.0,45.0,15000.0,Departamento de 2 ambientes en Alquiler en Belgrano,Departamento,Alquiler
ILZXDr2QjdLxg6MMqEOUeA==,2019-03-25,-34.5451445,-58.4630145,Nuñez,48.0,38.0,18000.0,Hermoso Monoambiente en Nuñez.,Departamento,Alquiler
yLQx1D82H6HGWkY6sNHBlA==,2019-03-14,-34.570884,-58.4886936,Villa Urquiza,55.0,45.0,18000.0,Dos Ambientes Habitación en Suite Balcón amplio Toilette,Departamento,Alquiler
Mjzji+hGtGobDilv1LrfOQ==,2019-06-10,-34.5586194,-58.4624125,Nuñez,80.0,72.0,24500.0,"3 AMBIENTES EN ALQUILER , BELGRANO COCHERA FIJA",Departamento,Alquiler
FSQc/zXTthT7D116t7N6kA==,2019-06-18,-34.561239,-58.462696,Belgrano,45.0,40.0,14500.0,ALQUILER DTO 2 AMBIENTES BELGRANO AL FRENTE,Departamento,Alquiler
a13avsla97Ah4tnFYHDFBw==,2019-05-22,-34.6325258,-58.4614009,Flores,44.0,40.0,13500.0,Muy Buen Departamento de  2 ambientes al frente con Balcón al Norte- Flores,Departamento,Alquiler
81GuIGCCh7ObAWXgYAOeHw==,2019-04-27,-34.5934082,-58.3931553,Recoleta,144.0,136.0,40000.0,Departamento - Recoleta,Departamento,Alquiler
El5wS9Mb/qKLS+8//ZWmJg==,2019-03-31,-34.5915948,-58.4032585,Recoleta,45.0,45.0,13500.0,ANCHORENA DOCTOR TOMAS MANUEL DE 1600,Departamento,Alquiler
EIdh9RvQTF4DGltGXIOjIQ==,2019-05-22,-34.5585893,-58.4494088,Belgrano,69.0,59.0,24000.0,Alquiler Departamento semipiso 3 Ambientes en Belgrano C,Departamento,Alquiler
v0a35vb8onbz5vMDWRhceA==,2019-05-10,-34.5975212,-58.4034329,Barrio Norte,110.0,110.0,23000.0,Oficina - Barrio Norte,Oficina,Alquiler
2A9M8OL2+2cKYiQmKQhaBA==,2019-06-12,-34.6205555,-58.4135461,Almagro,30.0,26.0,12500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
IVSfGTkCRO7PVC8bmHzwEw==,2019-02-24,-34.5632974905,-58.4562473148,Belgrano,64.0,64.0,40000.0,BELGRANO LOCAL ALQUILER 64m2,Local comercial,Alquiler
08sOeZVMQ9HImOX+tnPUZQ==,2019-04-27,-34.5820595,-58.4071486,Palermo,40.0,38.0,25000.0,Hermoso departamento en Alquiler en Barrio de Palmermo,Departamento,Alquiler
MzUU9+lH7ww4wy/Q40Pe1g==,2019-05-17,-34.596805821,-58.4145941107,Recoleta,33.0,33.0,16000.0,Local en alquiler  Recoleta Zona Universidad de Palermo SIN EXPENSAS,Local comercial,Alquiler
jaxUWqTCPZPuLrSuOYd17w==,2019-06-04,-34.5953444,-58.4432599,Villa Crespo,62.0,62.0,17500.0,1 DORM en Suite + Toillette BALCON! Todo LUZ!*A ESTRENAR*Thames y Av. Corrientes,Departamento,Alquiler
BV4y7eD0fujnmaugPZaymQ==,2019-06-03,-34.6004886,-58.429952,Almagro,44.0,40.0,13000.0,Lambare al 1100 - Almagro - Exc 2 amb y 1/2 con balcón - Terraza c/ parrilla - ABL incluido,Departamento,Alquiler
ae+U9k9YVr31fQz+igZC4w==,2019-02-17,-34.614876,-58.437551,Caballito,43.0,43.0,12000.0,Alquiler 2 amb  con balcón excelente ubicación,Departamento,Alquiler
7djWrHCOq1jpPgJ5wLeCAQ==,2019-05-31,-34.6020458,-58.4439422,Villa Crespo,149.0,149.0,25000.0,Depto.tipo casa de 5 ambientes en Alquiler en Villa crespo,PH,Alquiler
sckdPu99VFoiv2pUR9inwQ==,2019-04-11,-34.5705844,-58.4314462,Palermo,37.0,34.0,13500.0,Departamento ALQUILER  dos ambientes  - Las Cañitas,Departamento,Alquiler
Xlw25XNdg/dUJbvdkZGXBA==,2019-06-17,-34.5662135,-58.4601754,Belgrano,66.0,58.0,25000.0,Departamento - Belgrano,Departamento,Alquiler
ziPaAggmO/9EEo5YY95VXw==,2019-05-16,-34.5535044,-58.459772,Belgrano,40.0,40.0,13000.0,Departamento - Nuñez,Departamento,Alquiler
vNjsYGFl5FSZfikEO4fv7w==,2019-04-06,-34.5841484763,-58.4127191073,Palermo,50.0,50.0,40000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
aOd7aB0aBwPNizcxebweCw==,2019-01-23,-34.568105,-58.452156,Belgrano,45.0,45.0,15000.0,3 AMB-1º PISO POR ESCALERA BELGRANO,Departamento,Alquiler
FWej/qOFOKTho8b5pUgqfQ==,2019-02-27,-34.55393219,-58.46064377,Belgrano,90.0,67.0,19000.0,Cuba   2800 1°  - $ 19.000 - Departamento Alquiler,Departamento,Alquiler
EQwmE3G79RpAwHF4iG6EEg==,2019-05-03,-34.5708046,-58.44057083,Belgrano,49.0,45.0,14500.0,3 De Febrero  700 5°  - $ 14.500 - Departamento Alquiler,Departamento,Alquiler
aMJryqHXgIPAd2D0miCjqA==,2019-04-09,-34.5978593,-58.392512,Recoleta,110.0,100.0,28000.0,Semipiso de categoría | 4 ambientes | Recoleta,Departamento,Alquiler
AG2uGcP8wS1aym/gTh7JHQ==,2019-04-06,-34.5681243,-58.471432,Belgrano,50.0,50.0,15000.0,Departamento - Belgrano C,Departamento,Alquiler
Gh6PNol1EwP1HGA5808jUA==,2019-04-28,-34.5874899,-58.4075646,Barrio Norte,120.0,120.0,25000.0,Alquiler - Billinghurst 2000,Departamento,Alquiler
MqnFdHbJIZhz9fttL+pzqg==,2019-02-13,-34.5917505731,-58.4164364517,Palermo,36.0,36.0,17500.0,Vidt y Soler,Departamento,Alquiler
CjkcK2pCCebo4/5JQqhB5Q==,2019-01-11,-34.5967865,-58.42613983,Villa Crespo,67.0,67.0,20000.0,Av. Cordoba  4200 - $ 20.000 - Local Alquiler,Local comercial,Alquiler
uigRH/IJm/8+0PYsN/VPXA==,2019-06-08,-34.5996648,-58.4522073,Villa Crespo,52.0,52.0,40000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
VILW8r7DvlO6dtXZRvyhcw==,2019-01-10,-34.6243514,-58.4461965,Caballito,43.0,40.0,10500.0,Departamento de 2 ambientes al Frente - Caballito,Departamento,Alquiler
jQLF257d2LILtc6HjoekxA==,2019-06-01,-34.593143,-58.4124,Recoleta,39.0,39.0,16000.0,"Alquiler 2 ambientes llenos de luz , IMPECABLE!",Departamento,Alquiler
Th06qWYfq3kUD2jd5ci2/w==,2019-04-25,-34.5437905,-58.4615953,Nuñez,50.0,48.0,18000.0,Departamento - Nuñez,Departamento,Alquiler
V+IGKpNm4GIf9zsE175eow==,2019-02-26,-34.599767,-58.4061678,Almagro,40.0,40.0,12500.0,EXCELENTE 2 AMBIENTES EN ALMAGRO,Departamento,Alquiler
VyZWkjIhf7B7K/LGL5uRdQ==,2019-02-02,-34.5608124,-58.4444134,Belgrano,55.0,55.0,13500.0,LIBERTADOR 5500.ALQUILER 2 AMBIENTES CON COCHERA,Departamento,Alquiler
X9efnksdDTJtdvMXFDIo4g==,2019-06-01,-34.5972936482,-58.4174059884,Palermo,36.0,31.0,14000.0,1 amb Apto Profesional Luminoso - Palermo,Departamento,Alquiler
sU8q2IMuJLzqZeqrxejBNA==,2019-05-08,-34.562093532,-58.4637519099,Belgrano,51.0,48.0,23900.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
JCQyU6q7KS3h+rFxzEasvg==,2019-02-01,-34.615958,-58.43733,Caballito,43.0,39.0,28000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
ToTXn0GLkc4MilkjKjSgYQ==,2019-02-15,-34.564846,-58.441666,Belgrano,110.0,103.0,55000.0,Depto. AMOBLADO 3 amb con dep. vista al rio,Departamento,Alquiler
PoT3QRlm9qtJ1waOmCbklg==,2019-02-26,-34.5569188,-58.4652614,Belgrano,35.0,30.0,11500.0,Monoambiente  con balcon Reservado,Departamento,Alquiler
XbMmEsIj/AMsWdlqswBWDg==,2019-05-05,-34.6219593407,-58.4442263749,Caballito,47.0,42.0,15000.0,ALQUILER DE DEPARTAMENTO DE 2 AMBIENTES EN CABALLITO,Departamento,Alquiler
2N4FHOTE2TGrRAYyjciUXw==,2019-05-02,-34.5975144027,-58.4417509894,Villa Crespo,27.0,27.0,9800.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
H5BAqIv/kzuW0IqkNuiRbg==,2019-06-21,-34.5845106,-58.4129489,Palermo,95.0,85.0,30000.0,Aráoz al 2700,Departamento,Alquiler
PdjSBoteY744Km5H5+Qi9w==,2019-01-27,-34.602713,-58.4276052,Almagro,73.0,65.0,22000.0,Departamento de 3 ambientes en Alquiler en Almagro,Departamento,Alquiler
